player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0039648,TE,David Martin-Robinson,TEN,2024,11,1,1,00-0034771,0,MIN,0.29850746268656714,Healthy,294.0,294.0,,,,,,,,,,,,,,0.54,1.0,
00-0039650,WR,Bryce Oliver,TEN,2024,11,1,1,00-0034771,0,MIN,0.29850746268656714,Healthy,294.0,294.0,0.0,23.0,0.0,0.0,,,,,,0.0,56.0,0.0,0.0,0.54,1.0,1.0
00-0039703,RB,Cody Schrader,LA,2024,11,1,0,00-0026498,0,NE,0.6212121212121212,Healthy,402.0,402.0,,,,,00-0026498,4.0,295.0,4.0,295.0,,,,,0.46149999999999997,0.4545,
00-0039732,QB,Bo Nix,DEN,2024,11,1,1,00-0039732,0,ATL,0.574468085106383,Healthy,400.0,400.0,27.5,0.5,0.25,0.25,00-0039732,4.0,307.0,0.0,0.0,295.0,2.0,4.0,1.0,0.45280000000000004,0.6667000000000001,1.0
00-0039738,RB,Blake Corum,LA,2024,11,1,0,00-0026498,0,NE,0.6212121212121212,Healthy,402.0,402.0,6.75,4.0,0.0,0.0,00-0026498,4.0,295.0,4.0,295.0,101.0,31.0,0.0,0.0,0.46149999999999997,0.4545,1.0
00-0039746,RB,Will Shipley,PHI,2024,11,1,1,00-0036389,0,WAS,0.696969696969697,Healthy,434.0,434.0,15.333333333333334,0.0,0.0,0.0,00-0036389,0.0,221.0,0.0,221.0,46.0,0.0,0.0,0.0,0.5667,0.6,
00-0039747,WR,Ainias Smith,PHI,2024,11,1,1,00-0036389,0,WAS,0.696969696969697,Healthy,434.0,434.0,1.0,3.0,0.0,0.0,00-0036389,0.0,221.0,0.0,221.0,2.0,6.0,0.0,0.0,0.5667,0.6,
00-0039751,WR,Jordan Whittington,LA,2024,11,1,0,00-0026498,0,NE,0.6212121212121212,Healthy,402.0,402.0,,,,,00-0026498,4.0,295.0,4.0,295.0,0.0,201.0,0.0,0.0,0.46149999999999997,0.4545,
00-0039792,WR,Devontez Walker,BAL,2024,11,1,0,00-0034796,0,PIT,0.5918367346938775,Healthy,329.0,329.0,,,,,00-0034796,1.0,207.0,1.0,207.0,,,,,0.4717,0.5556,
00-0039793,TE,AJ Barner,SEA,2024,11,1,0,00-0030565,0,SF,0.273972602739726,Healthy,289.0,289.0,0.0,19.75,0.0,0.0,00-0030565,0.0,221.0,0.0,221.0,0.0,147.0,0.0,1.0,0.5254,0.6667000000000001,1.0
